"","StationID","Name","lat","long"
"432",120,"Lexington Ave & Classon Ave",40.68676793,-73.95928168
"433",144,"Nassau St & Navy St",40.69839895,-73.98068914
"434",360,"William St & Pine St",40.70717936,-74.00887308
"435",3246,"Montague St & Clinton St",40.6942811413973,-73.9923003315926
"436",3134,"3 Ave & E 62 St",40.76312584,-73.96526895
"437",359,"E 47 St & Park Ave",40.75510267,-73.97498696
"438",82,"St James Pl & Pearl St",40.71117416,-74.00016545
"439",3002,"South End Ave & Liberty St",40.711512,-74.015756
"440",514,"12 Ave & W 40 St",40.76087502,-74.00277668
"441",3179,"Park Ave & Marcus Garvey Blvd",40.698617,-73.941342
"442",3313,"6 Ave & 12 St",40.6663181,-73.9854617
"443",408,"Market St & Cherry St",40.71076228,-73.99400398
"444",3122,"48 Ave & 5 St",40.7443632870669,-73.9558732509613
"445",3106,"Driggs Ave & N Henry St",40.72325,-73.94308
"446",399,"Lafayette Ave & St James Pl",40.68851534,-73.9647628
"447",436,"Hancock St & Bedford Ave",40.68216564,-73.95399026
"448",332,"Cherry St",40.71219906,-73.97948148
"449",427,"Bus Slip & State St",40.701907,-74.013942
"450",3374,"Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613
"451",3424,"E 106 St & Lexington Ave",40.791976,-73.945993
"452",310,"State St & Smith St",40.68926942,-73.98912867
"453",3351,"E 102 St & 1 Ave",40.7869946,-73.94164802
"454",315,"South St & Gouverneur Ln",40.70355377,-74.00670227
"455",3232,"Bond St & Fulton St",40.6896218879033,-73.9830426871777
"456",3321,"Clinton St & Union St",40.6831164,-73.99785267
"457",357,"E 11 St & Broadway",40.73261787,-73.99158043
"458",127,"Barrow St & Hudson St",40.73172428,-74.00674436
"459",3389,"Carroll St & Columbia St",40.6830456,-74.00348559
"460",275,"Washington Ave & Greene Ave",40.68650065,-73.96563307
"461",407,"Henry St & Poplar St",40.700469,-73.991454
"462",339,"Avenue D & E 12 St",40.72580614,-73.97422494
"463",420,"Clermont Ave & Lafayette Ave",40.68764484,-73.96968902
"464",3405,"5 St & 6 Ave",40.6704836,-73.98208968
"465",259,"South St & Whitehall St",40.70122128,-74.01234218
"466",3288,"E 88 St & 1 Ave",40.778301,-73.9488134
"467",3404,"7 St & 5 Ave",40.6704922,-73.98541675
"468",3173,"Riverside Blvd & W 67 St",40.777507027548,-73.9888858795166
"469",3289,"W 90 St & Amsterdam Ave",40.7901794809508,-73.9728891849518
"470",3402,"Court St & State St",40.6902375,-73.99203074
"471",3361,"Carroll St & 6 Ave",40.6740886,-73.9787282
"472",3152,"3 Ave & E 71 St",40.76873687,-73.96119945
"473",3067,"Broadway & Whipple St",40.7016657,-73.9437303
"474",3391,"E 106 St & 1 Ave",40.7892529,-73.93956237
"475",400,"Pitt St & Stanton St",40.71926081,-73.98178024
"476",3311,"Columbia St & Kane St",40.68763155,-74.0016256
"477",2022,"E 60 St & York Ave",40.759107,-73.959223
"478",3412,"Pacific St & Nevins St",40.6853761,-73.98302136
"479",3409,"Bergen St & Smith St",40.6867443,-73.99063168
"480",3425,"2 Ave  & E 104 St",40.7892105,-73.94370784
"481",3331,"Riverside Dr & W 104 St",40.8013434,-73.9711457439
"482",3146,"E 81 St & 3 Ave",40.77573034,-73.9567526
"483",3440,"Fulton St & Adams St",40.6924182925785,-73.989494740963
"484",481,"S 3 St & Bedford Ave",40.71260486,-73.96264403
"485",3231,"E 67 St & Park Ave",40.7678008014813,-73.9659208059311
"486",3358,"Garfield Pl & 8 Ave",40.6711978,-73.97484126
"487",262,"Washington Park",40.6917823,-73.9737299
"488",3058,"Lewis Ave & Kosciuszko St",40.69237074,-73.93705428
"489",363,"West Thames St",40.70834698,-74.01713445
"490",3396,"Clinton St & 4 Place",40.6783563,-74.00014502
"491",3375,"3 Ave & E 72 St",40.7699426,-73.96060712
"492",3043,"Lewis Ave & Decatur St",40.6814598,-73.934903
"493",3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717
"494",276,"Duane St & Greenwich St",40.71748752,-74.0104554
"495",245,"Myrtle Ave & St Edwards St",40.69327018,-73.97703874
"496",3056,"Kosciuszko St & Nostrand Ave",40.69072549,-73.95133465
"497",3308,"Kane St & Clinton St",40.6861758,-73.99645295
"498",3348,"Coffey St & Conover St",40.677236,-74.015665
"499",3282,"5 Ave & E 88 St",40.78307,-73.95939
"500",242,"Carlton Ave & Flushing Ave",40.697787,-73.973736
"501",395,"Bond St & Schermerhorn St",40.68807003,-73.98410637
"502",249,"Harrison St & Hudson St",40.71870987,-74.0090009
"503",3430,"Richardson St & N Henry St",40.7190789117956,-73.9422369003296
"504",304,"Broadway & Battery Pl",40.70463334,-74.01361706
"505",264,"Maiden Ln & Pearl St",40.70706456,-74.00731853
"506",418,"Front St & Gold St",40.70224,-73.982578
"507",3290,"E 89 St & York Ave",40.7779453,-73.946041
"508",455,"1 Ave & E 44 St",40.75001986,-73.96905301
"509",3070,"McKibbin St & Manhattan Ave",40.70510918,-73.94407279
"510",3394,"Columbia St & W 9 St",40.6769993,-74.00647134
"511",3363,"E 102 St & Park Ave",40.7904828,-73.95033068
"512",3108,"Nassau Ave & Russell St",40.72557,-73.94434
"513",3315,"Henry St & Degraw St",40.6847514,-73.99917254
"514",3053,"Marcy Ave & Lafayette Ave",40.6900815,-73.947915
"515",3370,"E 78 St & 2 Ave",40.7727966,-73.95577801
"516",3393,"Richards St & Delavan St",40.6794327,-74.00785041
"517",459,"W 20 St & 11 Ave",40.746745,-74.007756
"518",3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284
"519",3355,"E 66 St & Madison Ave",40.7680088930595,-73.9684528112411
"520",3431,"E 35 St & 3 Ave",40.746524,-73.977885
"521",3080,"S 4 St & Rodney St",40.70934,-73.95608
"522",3347,"Van Brunt St & Wolcott St",40.6773429,-74.01275056
"523",316,"Fulton St & William St",40.70955958,-74.00653609
"524",3061,"Throop Ave & Myrtle Ave",40.69622937,-73.94371094
"525",3124,"46 Ave & 5 St",40.74731,-73.95451
"526",3340,"Wolcott St & Dwight St",40.6753274,-74.0100698
"527",3414,"Bergen St & Flatbush Ave",40.6809447234773,-73.9756733179092
"528",3157,"East End Ave & E 86 St",40.77518615,-73.94446054
"529",3367,"5 Ave & E 103 St",40.7922553,-73.95249933
"530",443,"Bedford Ave & S 9 St",40.70853074,-73.96408963
"531",3341,"Central Park West & W 102 St",40.795346,-73.96186
"532",3342,"Pioneer St & Richards St",40.6777748,-74.0094613
"533",216,"Columbia Heights & Cranberry St",40.70037867,-73.99548059
"534",3422,"Columbia St & Degraw St",40.6859296,-74.00242364
"535",367,"E 53 St & Lexington Ave",40.75828065,-73.97069431
"536",337,"Old Slip & Front St",40.7037992,-74.00838676
"537",260,"Broad St & Bridge St",40.70365182,-74.01167797
"538",3346,"Berkeley Pl & 7 Ave",40.6751468387098,-73.9752320945263
"539",3065,"Union Ave & Wallabout St",40.70029511,-73.95032283
"540",3386,"1 Pl & Clinton St",40.6809591,-73.99905709
"541",164,"E 47 St & 2 Ave",40.75323098,-73.97032517
"542",500,"Broadway & W 51 St",40.76228826,-73.98336183
"543",3345,"Madison Ave & E 99 St",40.7894854155321,-73.9524292945862
"544",3071,"Boerum St & Broadway",40.70538077,-73.94976519
"545",3237,"21 St & 41 Ave",40.7538334343762,-73.942676782608
"546",3373,"3 St & 3 Ave",40.6750705,-73.98775226
"547",3413,"Wyckoff St & 3 Ave",40.6827549,-73.98258555
"548",3144,"E 81 St & Park Ave",40.77677702,-73.9590097
"549",3397,"Court St & Nelson St",40.6763947,-73.99869893
"550",3059,"Pulaski St & Marcus Garvey Blvd",40.6933982,-73.939877
"551",3377,"Carroll St & Bond St",40.6786115,-73.99037292
"552",440,"E 45 St & 3 Ave",40.75255434,-73.97282625
"553",3329,"Degraw St & Smith St",40.6829151,-73.99318208
"554",3050,"Putnam Ave & Throop Ave",40.6851532,-73.94111
"555",373,"Willoughby Ave & Walworth St",40.69331716,-73.95381995
"556",3327,"3 Ave & E 100 St",40.7877214,-73.94728331
"557",3046,"Marcus Garvey Blvd & Macon St",40.682601,-73.938037
"558",3055,"Greene Ave & Nostrand Ave",40.6883337,-73.950916
"559",457,"Broadway & W 58 St",40.76695317,-73.98169333
"560",3302,"Columbus Ave & W 103 St",40.7969347,-73.9643412291
"561",3042,"Fulton St & Utica Ave",40.6794268,-73.9298911
"562",3410,"Dean St & Hoyt St",40.6864442,-73.98759104
"563",3111,"Norman Ave & Leonard St",40.7258483,-73.95064893
"564",248,"Laight St & Hudson St",40.72185379,-74.00771779
"565",3378,"E 76 St & Park Ave",40.773763,-73.96222088
"566",468,"Broadway & W 55 St",40.7652654,-73.98192338
"567",3085,"Roebling St & N 4 St",40.71469,-73.95739
"568",3411,"Bond St & Bergen St",40.6849668,-73.98620772
"569",3120,"Center Blvd & Borden Ave",40.74161,-73.96044
"570",3395,"Henry St & W 9 St",40.6763744,-74.00324957
"571",3324,"3 Ave & 14 St",40.6685455,-73.99333264
"572",3121,"Jackson Ave & 46 Rd",40.74524768,-73.94733276
"573",3057,"Kosciuszko St & Tompkins Ave",40.69128258,-73.9452416
"574",289,"Monroe St & Classon Ave",40.6845683,-73.95881081
"575",469,"Broadway & W 53 St",40.76344058,-73.98268129
"576",533,"Broadway & W 39 St",40.75299641,-73.98721619
"577",3333,"Columbia St & Lorraine St",40.6747055,-74.0075572
"578",173,"Broadway & W 49 St",40.7606832709659,-73.9845272898674
"579",493,"W 45 St & 6 Ave",40.7568001,-73.98291153
"580",298,"3 Ave & Schermerhorn St",40.68683208,-73.9796772
"581",3128,"21 St & 43 Ave",40.75052534,-73.94594845
"582",447,"8 Ave & W 52 St",40.76370739,-73.9851615
"583",477,"W 41 St & 8 Ave",40.75640548,-73.9900262
"584",3338,"2 Ave & E 99 St",40.7862586,-73.94552579
"585",3095,"Graham Ave & Herbert St",40.71929301,-73.94500379
"586",3048,"Putnam Ave & Nostrand Ave",40.68402,-73.94977
"587",3044,"Albany Ave & Fulton St",40.6800105,-73.938475
"588",119,"Park Ave & St Edwards St",40.69608941,-73.97803415
"589",3123,"31 St & Thomson Ave",40.74469738,-73.93540375
"590",3105,"N 15 St & Wythe Ave",40.724055,-73.955736
"591",3330,"Henry St & Bay St",40.6725058,-74.00494695
"592",3230,"Penn Station Valet",40.7512835969623,-73.9969244599342
"593",3066,"Tompkins Ave & Hopkins St",40.69957608,-73.94708417
"594",3240,"NYCBS Depot BAL - DYR",40.7590300821961,-73.9938586950302
"595",3219,"NYCBS Depot - STY",40.729193,-73.976655
"596",3245,"Kiosk in a box Motivate",40.6466778988979,-74.0163034200668
"597",3114,"India St & East River",40.73165141,-73.96161892
"598",3239,"Bressler",40.6465383670965,-74.0165877342224
"599",2001,"Sands St & Navy St",40.699773,-73.979927
"600",255,"NYCBS Depot - SSP",40.646768,-74.01651
"601",3381,"3 St & Hoyt St",40.6777287,-73.99364123
"602",3443,"W 52 St & 6 Ave",40.7613298312481,-73.9798200130463
"603",3017,"NYCBS Depot - FAR",40.751483,-73.996764
"604",3136,"5 Ave & E 63 St",40.766368,-73.971518
"605",3040,"SSP Tech Workshop",40.646678,-74.016263
"606",3352,"Sigourney St & Columbia St",40.6726724341095,-74.0087952464819
"607",465,"Broadway & W 41 St",40.75513557,-73.98658032
"608",3036,"8D OPS 01",40.5179752003885,-74.0313720703125
